1.3
1.0
1.1
1.4
1.0
1.2
0.4
1.1
1.3
0.7
2.1
0.6
0.9
1.2
0.7
0.7
0.8
1.5
0.4
1.0
1.2
0.9
0.8
0.8
1.0
1.3
1.4
0.9
1.3
1.0
