40
33
13
12
14
17
15
50
34
46
35
27
46
101
43
152
274
76
128
58
84
56
100
93
111
69
79
138
177
103
104
115
106
205
125
120
210
105
120
181
217
134
142
151
167
156
287
202
167
500
196
156
261
160
183
198
